actualDist,rttRaw,estDistRaw,rttEst,estDistEst,meanRss
3,22,3.2977170380000005,10,1.49896229,-70.375
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-69.875
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,25,3.747405725,13,1.948650977,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.125
3,23,3.447613267,11,1.6488585190000002,-70.0
3,25,3.747405725,13,1.948650977,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,25,3.747405725,13,1.948650977,-70.0
3,24,3.5975094960000003,12,1.798754748,-69.625
3,24,3.5975094960000003,12,1.798754748,-70.0
3,25,3.747405725,13,1.948650977,-70.0
3,25,3.747405725,13,1.948650977,-69.875
3,25,3.747405725,13,1.948650977,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,22,3.2977170380000005,10,1.49896229,-70.25
3,23,3.447613267,11,1.6488585190000002,-70.375
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.375
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.75
3,24,3.5975094960000003,12,1.798754748,-70.25
3,24,3.5975094960000003,12,1.798754748,-70.125
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,25,3.747405725,13,1.948650977,-70.125
3,24,3.5975094960000003,12,1.798754748,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
3,22,3.2977170380000005,10,1.49896229,-70.75
3,23,3.447613267,11,1.6488585190000002,-70.0
3,24,3.5975094960000003,12,1.798754748,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.5
3,23,3.447613267,11,1.6488585190000002,-70.0
3,22,3.2977170380000005,10,1.49896229,-70.0
3,23,3.447613267,11,1.6488585190000002,-70.0
4,39,5.845952931000001,25,3.747405725,-77.625
4,36,5.396264244000001,22,3.2977170380000005,-76.625
4,36,5.396264244000001,22,3.2977170380000005,-77.0
4,36,5.396264244000001,22,3.2977170380000005,-77.0
4,34,5.096471786,20,2.9979245800000003,-77.125
4,32,4.796679328000001,19,2.8480283510000004,-77.875
4,35,5.246368015000001,21,3.1478208090000006,-77.0
4,34,5.096471786,20,2.9979245800000003,-77.0
4,33,4.946575557000001,19,2.8480283510000004,-77.0
4,35,5.246368015000001,21,3.1478208090000006,-77.0
4,34,5.096471786,20,2.9979245800000003,-77.0
4,33,4.946575557000001,19,2.8480283510000004,-77.125
4,33,4.946575557000001,19,2.8480283510000004,-77.0
4,33,4.946575557000001,19,2.8480283510000004,-77.125
4,33,4.946575557000001,19,2.8480283510000004,-77.875
4,31,4.646783099,18,2.6981321220000005,-77.625
4,33,4.946575557000001,19,2.8480283510000004,-77.875
4,33,4.946575557000001,19,2.8480283510000004,-77.375
4,33,4.946575557000001,19,2.8480283510000004,-77.0
4,31,4.646783099,18,2.6981321220000005,-77.375
4,33,4.946575557000001,19,2.8480283510000004,-77.57142857142857
4,36,5.396264244000001,22,3.2977170380000005,-77.5
4,34,5.096471786,20,2.9979245800000003,-77.0
4,30,4.496886870000001,17,2.548235893,-77.75
4,31,4.646783099,18,2.6981321220000005,-77.625
4,34,5.096471786,20,2.9979245800000003,-77.625
4,33,4.946575557000001,19,2.8480283510000004,-77.625
4,35,5.246368015000001,21,3.1478208090000006,-77.625
4,31,4.646783099,18,2.6981321220000005,-77.125
4,32,4.796679328000001,19,2.8480283510000004,-77.0
4,31,4.646783099,18,2.6981321220000005,-77.75
4,29,4.3469906410000005,16,2.3983396640000003,-77.125
4,30,4.496886870000001,17,2.548235893,-77.125
4,30,4.496886870000001,17,2.548235893,-77.5
4,32,4.796679328000001,19,2.8480283510000004,-77.75
4,29,4.3469906410000005,16,2.3983396640000003,-77.75
4,30,4.496886870000001,17,2.548235893,-77.875
4,32,4.796679328000001,19,2.8480283510000004,-76.875
4,35,5.246368015000001,21,3.1478208090000006,-77.85714285714286
4,33,4.946575557000001,19,2.8480283510000004,-77.125
4,34,5.096471786,20,2.9979245800000003,-77.375
4,31,4.646783099,18,2.6981321220000005,-77.5
4,31,4.646783099,18,2.6981321220000005,-77.0
4,30,4.496886870000001,17,2.548235893,-77.42857142857143
4,30,4.496886870000001,17,2.548235893,-77.875
4,34,5.096471786,20,2.9979245800000003,-77.5
4,35,5.246368015000001,21,3.1478208090000006,-77.0
4,34,5.096471786,20,2.9979245800000003,-76.875
4,35,5.246368015000001,21,3.1478208090000006,-77.5
4,35,5.246368015000001,21,3.1478208090000006,-77.75
4,35,5.246368015000001,21,3.1478208090000006,-77.25
4,33,4.946575557000001,19,2.8480283510000004,-77.0
4,31,4.646783099,18,2.6981321220000005,-77.125
4,30,4.496886870000001,17,2.548235893,-77.5
4,32,4.796679328000001,19,2.8480283510000004,-77.5
4,31,4.646783099,18,2.6981321220000005,-77.125
4,31,4.646783099,18,2.6981321220000005,-77.0
4,32,4.796679328000001,19,2.8480283510000004,-77.0
4,34,5.096471786,20,2.9979245800000003,-77.0
4,34,5.096471786,20,2.9979245800000003,-77.0
